Name	official_name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index	dist	cap4_enhancer_no	fantom5_enhancer_no	Adipose_Tissue	Liver	Muscle	Pancreas	extra_weight
ENSG00000143409	FAM63A	FAM63A	chr1	gene	150969025	150980851	-	ENSG00000143409.11	protein_coding	KNOWN	2	FAM63A	1	rs145904381	chr1	151017991	-48966	7	37140	138	9	-0.0213782389560009	-0.00572718560774654	-0.00635837409582536	0.0485687098840137	1.57302343708463
ENSG00000143363	PRUNE	PRUNE	chr1	gene	150980896	151008189	+	ENSG00000143363.10	protein_coding	KNOWN	2	PRUNE	1	rs145904381	chr1	151017991	-37095	6	37095	194	1	-0.0160802424053533	-0.00240630356144078	0.0458214351179571	-0.0133142141855973	1.58435493690889
ENSG00000163141	BNIPL	BNIPL	chr1	gene	151009046	151020076	+	ENSG00000163141.13	protein_coding	KNOWN	2	BNIPL	1	rs145904381	chr1	151017991	-8945	3	8945	134	2	-0.107827531304942	-0.0223472607550572	-0.0641400906124762	-0.0811899535416117	0.346020710107303
ENSG00000143443	C1orf56	C1orf56	chr1	gene	151020216	151024462	+	ENSG00000143443.8	protein_coding	KNOWN	2	C1orf56	1	rs145904381	chr1	151017991	2225	1	2225	134	1	-0.0222771413535217	0.0193602883708791	0.0066506864810801	0.0168931880153465	0.994830182890633
ENSG00000197622	CDC42SE1	CDC42SE1	chr1	gene	151023447	151032249	-	ENSG00000197622.7	protein_coding	KNOWN	2	CDC42SE1	1	rs145904381	chr1	151017991	5456	2	14258	30	8	-0.00492755265467984	-0.0270398074645994	-0.0269983762829609	-0.00947484414302025	0.544997263256563
ENSG00000213190	MLLT11	MLLT11	chr1	gene	151030234	151040970	+	ENSG00000213190.2	protein_coding	KNOWN	2	MLLT11	1	rs145904381	chr1	151017991	12243	4	12243	30	0	-0.0475621433926311	-0.0589207277976791	0.0298837584318845	-0.0217428926233437	0.253215114673475
ENSG00000143458	GABPB2	GABPB2	chr1	gene	151043054	151098018	+	ENSG00000143458.6	protein_coding	KNOWN	2	GABPB2	1	rs145904381	chr1	151017991	25063	5	25063	63	1	-0.0011822167257446	-0.0175714634313856	-0.0104272904115245	-0.0096687092487639	0.421387508522157
ENSG00000143434	SEMA6C	SEMA6C	chr1	gene	151104161	151119104	-	ENSG00000143434.10	protein_coding	KNOWN	2	SEMA6C	1	rs145904381	chr1	151017991	86170	10	101113	28	0	-0.0021111329522418	0.00615319801500197	0.138687734040696	-0.0511262302930496	1.16779412454296
ENSG00000163154	TNFAIP8L2	TNFAIP8L2	chr1	gene	151129105	151132225	+	ENSG00000163154.5	protein_coding	KNOWN	2	TNFAIP8L2	1	rs145904381	chr1	151017991	111114	11	111114	53	4	0.0295363577144815	-0.0121452061319475	-0.0842561885990984	-0.0357866972865974	0.431113963434678
ENSG00000163155	LYSMD1	LYSMD1	chr1	gene	151132224	151138424	-	ENSG00000163155.7	protein_coding	KNOWN	2	LYSMD1	1	rs145904381	chr1	151017991	114233	12	120433	57	1	-0.0139107389507426	0.00805112517921459	0.0288668632148365	-0.0101186826369333	0.408978770297782
ENSG00000163156	SCNM1	SCNM1	chr1	gene	151138498	151142773	+	ENSG00000163156.6	protein_coding	KNOWN	2	SCNM1	1	rs145904381	chr1	151017991	120507	14	120507	57	1	-0.000321249178895878	-0.0164371408198738	0.0404090873912434	-0.0217472114619902	0.427036135652122
ENSG00000163157	TMOD4	TMOD4	chr1	gene	151142462	151148492	-	ENSG00000163157.8	protein_coding	KNOWN	2	TMOD4	1	rs145904381	chr1	151017991	124471	15	130501	134	2	-0.0326152058350862	-0.0611151743701694	0.360199219184166	-0.0285245722168621	9.95637888988414
ENSG00000163159	VPS72	VPS72	chr1	gene	151142463	151167797	-	ENSG00000163159.6	protein_coding	KNOWN	1	VPS72	1	rs145904381	chr1	151017991	124472	16	149806	85	0	-0.00206417900007216	-0.0199132596878344	0.0509781736964089	-0.00777179828986493	0.538446872582224
ENSG00000143398	PIP5K1A	PIP5K1A	chr1	gene	151170425	151222012	+	ENSG00000143398.14	protein_coding	KNOWN	1	PIP5K1A	1	rs145904381	chr1	151017991	152434	17	152434	85	0	-0.00162455497622115	-0.00199150990325298	0.0161044616076756	-0.0189455466604758	0.385133414261312
ENSG00000159352	PSMD4	PSMD4	chr1	gene	151227179	151239955	+	ENSG00000159352.10	protein_coding	KNOWN	1	PSMD4	1	rs145904381	chr1	151017991	209188	18	209188	73	0	0.000879137671104901	0.01263582671709	0.0630131493747446	-0.00307331374381454	0.634785324379388
ENSG00000143373	ZNF687	ZNF687	chr1	gene	151254094	151264381	+	ENSG00000143373.12	protein_coding	KNOWN	1	ZNF687	1	rs145904381	chr1	151017991	236103	20	236103	122	3	-0.0185682314195962	-0.0124937726985123	0.00232483376119981	0.0177758207193042	0.508111237458548
ENSG00000152092	ASTN1	ASTN1	chr1	gene	176826438	177134109	-	ENSG00000152092.9	protein_coding	KNOWN	1	ASTN1	1	rs539515	chr1	177889025	-1062587	8	754916	190	6	-0.0599447185415416	-0.0731154142700351	-0.111108757973641	-0.0281748290628124	0.200532477140316
ENSG00000198797	BRINP2	FAM5B	chr1	gene	177140063	177251558	+	ENSG00000198797.5	protein_coding	KNOWN	2	FAM5B	1	rs539515	chr1	177889025	-748962	5	748962	261	0	-0.00890751821165501	-0.0162534062725795	-0.0643933455840624	-0.0536203574066044	0.964996267862126
ENSG00000120341	SEC16B	SEC16B	chr1	gene	177896701	177995366	-	ENSG00000120341.10	protein_coding	KNOWN	1	SEC16B	1	rs539515	chr1	177889025	7676	1	106341	33	0	0.00166220943712147	0.129267903007335	0.00194134333585463	0.0709912734452608	1.81703235607688
ENSG00000075391	RASAL2	RASAL2	chr1	gene	178062864	178448644	+	ENSG00000075391.11	protein_coding	KNOWN	2	RASAL2	1	rs539515	chr1	177889025	173839	2	173839	36	2	0.0399188261192657	-0.0501157337227159	-0.00424456135494188	-0.0140806498683393	0.516070773617809
ENSG00000240021	TEX35	C1orf49	chr1	gene	178482212	178517734	+	ENSG00000240021.5	protein_coding	KNOWN	2	C1orf49	1	rs539515	chr1	177889025	593187	3	593187	16	0	-0.0254510632634325	-0.0272678158808879	-0.0342464989546228	-0.0329302670393368	0.00869739682924571
ENSG00000213057	C1orf220	C1orf220	chr1	gene	178511887	178518024	+	ENSG00000213057.4	protein_coding	KNOWN	2	C1orf220	1	rs539515	chr1	177889025	622862	4	622862	186	0	-0.0375152530263653	0.0291271524257954	-0.058457602331273	-0.00644120027877322	0.372422926781074
ENSG00000116191	RALGPS2	RALGPS2	chr1	gene	178694300	179065553	+	ENSG00000116191.11	protein_coding	KNOWN	2	RALGPS2	1	rs539515	chr1	177889025	805275	6	805275	61	3	-0.0283762374770427	0.057937744588171	-0.090274678530766	-0.0130952957724435	0.0734503448938792
ENSG00000116194	ANGPTL1	ANGPTL1	chr1	gene	178818840	178840187	-	ENSG00000116194.7	protein_coding	KNOWN	2	ANGPTL1	1	rs539515	chr1	177889025	929815	7	951162	61	0	0.054216965502345	-0.0537534851039174	0.0425715251058726	-0.0201768153307872	0.464555838244507
ENSG00000133056	PIK3C2B	PIK3C2B	chr1	gene	204391756	204463852	-	ENSG00000133056.8	protein_coding	KNOWN	2	PIK3C2B	1	rs12048743	chr1	205114873	-723117	20	651021	96	7	0.0226301725607073	-0.0167746659112517	-0.00323456112378421	-0.0182978419048866	0.368545645987944
ENSG00000198625	MDM4	MDM4	chr1	gene	204485511	204542871	+	ENSG00000198625.7	protein_coding	KNOWN	2	MDM4	1	rs12048743	chr1	205114873	-629362	17	629362	4	3	0.00185257301630118	-0.00301780615033823	-0.00168645200664286	0.0164687263405732	0.160705947277919
ENSG00000170382	LRRN2	LRRN2	chr1	gene	204586298	204654861	-	ENSG00000170382.7	protein_coding	KNOWN	2	LRRN2	1	rs12048743	chr1	205114873	-528575	14	460012	130	6	-0.0316857911250952	-0.050500755358394	-0.0509618248802982	-0.0148951046790703	0.163419876497002
ENSG00000163531	NFASC	NFASC	chr1	gene	204797779	204991950	+	ENSG00000163531.10	protein_coding	KNOWN	2	NFASC	1	rs12048743	chr1	205114873	-317094	9	317094	106	7	-0.0205830982231915	-0.0386398801305309	-0.062077183132109	-0.0393593118991941	0.173988022681083
ENSG00000184144	CNTN2	CNTN2	chr1	gene	205012325	205047627	+	ENSG00000184144.5	protein_coding	KNOWN	2	CNTN2	1	rs12048743	chr1	205114873	-102548	5	102548	210	11	-0.0595585531905058	-0.100077032978302	-0.0978599917083458	-0.0622940126655921	1.17173014156252
ENSG00000174529	TMEM81	TMEM81	chr1	gene	205052258	205053645	-	ENSG00000174529.6	protein_coding	KNOWN	2	TMEM81	1	rs12048743	chr1	205114873	-62615	3	61228	39	13	-0.0308501621909027	0.0376759283862529	0.0412279997273427	-0.0207099153296044	1.36723487113509
ENSG00000117222	RBBP5	RBBP5	chr1	gene	205055270	205091143	-	ENSG00000117222.9	protein_coding	KNOWN	2	RBBP5	1	rs12048743	chr1	205114873	-59603	2	23730	59	6	-0.00302554201073997	0.00844565966222363	0.0284002898459244	0.00710745734534108	0.921574085355584
ENSG00000133059	DSTYK	DSTYK	chr1	gene	205111632	205180727	-	ENSG00000133059.12	protein_coding	KNOWN	2	DSTYK	1	rs12048743	chr1	205114873	-3241	1	65854	100	9	-0.00541073328075695	-0.0503442328109581	0.0350239862216389	-0.0108668471159007	0.965718431804319
ENSG00000133069	TMCC2	TMCC2	chr1	gene	205197304	205242471	+	ENSG00000133069.10	protein_coding	KNOWN	2	TMCC2	1	rs12048743	chr1	205114873	82431	4	82431	70	9	-0.0430460084741146	-0.103948629613274	0.0445461435090845	-0.0569112486947832	0.529628193828312
ENSG00000163545	NUAK2	NUAK2	chr1	gene	205271187	205290883	-	ENSG00000163545.7	protein_coding	KNOWN	2	NUAK2	1	rs12048743	chr1	205114873	156314	6	176010	136	6	-0.0573983261896341	0.0176747529053471	-0.107112118607897	0.0672378340878612	0.802663772345991
ENSG00000162873	KLHDC8A	KLHDC8A	chr1	gene	205305220	205326166	-	ENSG00000162873.9	protein_coding	KNOWN	2	KLHDC8A	1	rs12048743	chr1	205114873	190347	7	211293	66	2	-0.137070322962249	-0.137961463051298	-0.149905787312251	-0.029924225002393	0.0205979568010553
ENSG00000186007	LEMD1	LEMD1	chr1	gene	205350506	205425082	-	ENSG00000186007.5	protein_coding	KNOWN	2	LEMD1	1	rs12048743	chr1	205114873	235633	8	310209	31	0	-0.053649131568383	-0.0580481577180514	-0.0546256163037699	-0.0567483727332127	0.00951119805128077
ENSG00000117266	CDK18	CDK18	chr1	gene	205473723	205501921	+	ENSG00000117266.10	protein_coding	KNOWN	1	CDK18	1	rs12048743	chr1	205114873	358850	10	358850	154	8	-0.056731592573938	0.0119020490147972	-0.0623767645134501	0.0342182982852734	0.649401904624339
ENSG00000174514	MFSD4	MFSD4	chr1	gene	205538013	205572046	+	ENSG00000174514.8	protein_coding	KNOWN	2	MFSD4	1	rs12048743	chr1	205114873	423140	11	423140	201	2	0.0128216438433653	-0.0760346840176888	-0.0847358591340261	0.0192481525019824	0.845057985382374
ENSG00000158711	ELK4	ELK4	chr1	gene	205566707	205601090	-	ENSG00000158711.8	protein_coding	KNOWN	2	ELK4	1	rs12048743	chr1	205114873	451834	12	486217	79	0	0.0112421153580885	0.010462998006192	0.0223565364628734	0.0038414581749443	0.336333544304557
ENSG00000158715	SLC45A3	SLC45A3	chr1	gene	205626979	205649587	-	ENSG00000158715.5	protein_coding	KNOWN	2	SLC45A3	1	rs12048743	chr1	205114873	512106	13	534714	74	3	-0.0460511097507183	0.0992349881268711	-0.0570808051471614	-0.0706677873427253	0.205735769419286
ENSG00000069275	NUCKS1	NUCKS1	chr1	gene	205681947	205719404	-	ENSG00000069275.11	protein_coding	KNOWN	2	NUCKS1	1	rs12048743	chr1	205114873	567074	15	604531	116	0	0.00701003163388983	0.00475814202080359	0.0317993677214687	-0.0208863876885301	0.306232822319298
ENSG00000117280	RAB29	RAB7L1	chr1	gene	205737114	205744588	-	ENSG00000117280.8	protein_coding	KNOWN	2	RAB7L1	1	rs12048743	chr1	205114873	622241	16	629715	159	0	0.0131202483710795	0.0301254908886737	-0.0343753965538968	-0.00521302768542152	0.509338574737726
ENSG00000133065	SLC41A1	SLC41A1	chr1	gene	205758221	205782876	-	ENSG00000133065.6	protein_coding	KNOWN	2	SLC41A1	1	rs12048743	chr1	205114873	643348	18	668003	55	0	-0.0114032085862569	-0.0757353584786043	0.0525557780537456	0.0624683191645184	0.441701909750343
ENSG00000162877	PM20D1	PM20D1	chr1	gene	205797150	205819260	-	ENSG00000162877.8	protein_coding	KNOWN	1	PM20D1	1	rs12048743	chr1	205114873	682277	19	704387	31	0	-0.0117062851796499	-0.0547921508480742	-0.0627018605995719	0.292247934246947	8.10256754246534
ENSG00000196550	FAM72A	FAM72A	chr1	gene	206136916	206155151	+	ENSG00000196550.5	protein_coding	KNOWN	2	FAM72A	1	rs9430095	chr1	206593900	-456984	14	456984	0	0	0.0393544010973091	-0.0401932885987476	-0.0483604021839458	-0.048715672962061	0.117517718424681
ENSG00000198049	AVPR1B	AVPR1B	chr1	gene	206223976	206231639	+	ENSG00000198049.5	protein_coding	KNOWN	2	AVPR1B	1	rs9430095	chr1	206593900	-369924	11	369924	79	0	-0.0278591921312872	-0.0330360393755349	-0.0284622702132798	0.0390897861450102	0.165377251557056
ENSG00000196533	C1orf186	C1orf186	chr1	gene	206238872	206288647	-	ENSG00000196533.6	protein_coding	KNOWN	2	C1orf186	1	rs9430095	chr1	206593900	-355028	10	305253	62	3	0.0102677223936537	-0.00592100580780514	-0.0887756383364756	-0.00560488197398356	0.202285963728224
ENSG00000196188	CTSE	CTSE	chr1	gene	206317459	206332104	+	ENSG00000196188.6	protein_coding	KNOWN	2	CTSE	1	rs9430095	chr1	206593900	-276441	8	276441	63	0	-0.0860085567246648	-0.0518367204104583	-0.0940155718376977	0.0968509597839329	0.255334840299419
ENSG00000163486	SRGAP2	SRGAP2	chr1	gene	206516198	206637783	+	ENSG00000163486.7	protein_coding	KNOWN	2	SRGAP2	1	rs9430095	chr1	206593900	-77702	3	77702	0	0	0.0268902837796872	-0.0421223200700019	-0.0472221380993088	-0.0410027839100601	0.261797462856631
ENSG00000143466	IKBKE	IKBKE	chr1	gene	206643791	206670223	+	ENSG00000143466.7	protein_coding	KNOWN	2	IKBKE	1	rs9430095	chr1	206593900	49891	1	49891	190	20	-0.0133358836775838	-0.0420257549833179	-0.13668590986032	0.0140145409908315	3.10519878279838
ENSG00000162888	C1orf147	C1orf147	chr1	gene	206664449	206671061	-	ENSG00000162888.4	protein_coding	KNOWN	2	C1orf147	1	rs9430095	chr1	206593900	70549	2	77161	132	0	-0.0137851957524959	-0.0234088908940634	-0.0639423600278736	-0.00696472698704123	0.422692751526877
ENSG00000136653	RASSF5	RASSF5	chr1	gene	206680879	206762616	+	ENSG00000136653.13	protein_coding	KNOWN	2	RASSF5	1	rs9430095	chr1	206593900	86979	4	86979	156	29	-0.0229921147369466	0.0282252590879275	-0.014681739199256	0.0123722872193761	6.28271603478477
ENSG00000143486	EIF2D	EIF2D	chr1	gene	206744620	206785904	-	ENSG00000143486.9	protein_coding	KNOWN	2	EIF2D	1	rs9430095	chr1	206593900	150720	5	192004	110	0	0.00509129083076675	-0.00417549196053018	0.024772060790414	0.0162623194894255	0.686574979490173
ENSG00000143479	DYRK3	DYRK3	chr1	gene	206808881	206857764	+	ENSG00000143479.11	protein_coding	KNOWN	2	DYRK3	1	rs9430095	chr1	206593900	214981	6	214981	6	13	0.0249846068887686	-0.00262493214613646	-0.0759494749897623	0.00209233085626467	0.89985048717761
ENSG00000162889	MAPKAPK2	MAPKAPK2	chr1	gene	206858289	206907628	+	ENSG00000162889.6	protein_coding	KNOWN	2	MAPKAPK2	1	rs9430095	chr1	206593900	264389	7	264389	178	26	-0.00362331569579165	5.59014268531452e-05	0.0559475271389633	-0.00612237825269456	5.48525492846265
ENSG00000136634	IL10	IL10	chr1	gene	206940947	206945839	-	ENSG00000136634.5	protein_coding	KNOWN	2	IL10	1	rs9430095	chr1	206593900	347047	9	351939	89	4	0.0659295241393689	-0.0308930848761165	-0.0782274382987796	-0.0563119175889864	0.678755796421914
ENSG00000142224	IL19	IL19	chr1	gene	206972215	207016324	+	ENSG00000142224.11	protein_coding	KNOWN	2	IL19	1	rs9430095	chr1	206593900	378315	12	378315	172	16	-0.0137437641282368	-0.0296417130264215	-0.0199370974536726	-0.0264077245805379	1.40825641323353
ENSG00000162891	IL20	IL20	chr1	gene	207038699	207042568	+	ENSG00000162891.6	protein_coding	KNOWN	2	IL20	1	rs9430095	chr1	206593900	444799	13	444799	129	0	0.0298553398883318	-0.0108534344574759	-0.00735270531633509	-0.0239850463222421	0.445201376106083
ENSG00000162892	IL24	IL24	chr1	gene	207070788	207077484	+	ENSG00000162892.11	protein_coding	KNOWN	2	IL24	1	rs9430095	chr1	206593900	476888	15	476888	101	1	0.0128691822381644	-0.0126022499427689	0.0606251161353425	-0.0595064011963071	0.335105176861391
ENSG00000162894	FAIM3	FAIM3	chr1	gene	207077731	207096592	-	ENSG00000162894.7	protein_coding	KNOWN	2	FAIM3	1	rs9430095	chr1	206593900	483831	16	502692	161	8	0.020782548372617	-0.00170305298635947	0.0693120028926592	-0.0628791063738243	1.1286808810312
ENSG00000162896	PIGR	PIGR	chr1	gene	207101863	207119811	-	ENSG00000162896.5	protein_coding	KNOWN	2	PIGR	1	rs9430095	chr1	206593900	507963	17	525911	207	1	-0.174337765603931	0.138370969278068	-0.165039055433495	0.0990162410877315	1.77859952362376
ENSG00000162897	FCAMR	FCAMR	chr1	gene	207131310	207143970	-	ENSG00000162897.9	protein_coding	KNOWN	2	FCAMR	1	rs9430095	chr1	206593900	537410	18	550070	184	1	-0.0445397820115867	0.204554885829478	-0.0373612863724754	-0.0295633635965767	2.34011361094386
ENSG00000182795	C1orf116	C1orf116	chr1	gene	207191866	207206101	-	ENSG00000182795.12	protein_coding	KNOWN	1	C1orf116	1	rs9430095	chr1	206593900	597966	19	612201	104	1	-0.168443464597078	-0.0773409651301952	-0.065759563851624	0.127766299548569	0.38681635964282
ENSG00000180667	YOD1	YOD1	chr1	gene	207217194	207226325	-	ENSG00000180667.6	protein_coding	KNOWN	2	YOD1	1	rs9430095	chr1	206593900	623294	20	632425	21	1	-0.0152302581153411	0.00160147991714874	0.00991283824164622	-0.0152363551353892	0.0625127903549283
ENSG00000143494	VASH2	VASH2	chr1	gene	213123862	213165379	+	ENSG00000143494.11	protein_coding	KNOWN	2	VASH2	1	rs340874	chr1	214159256	-1035394	7	1035394	149	7	0.0221093150651962	-0.062972417638433	-0.0488261309134864	-0.0640503772320067	0.225933655067719
ENSG00000174606	ANGEL2	ANGEL2	chr1	gene	213165524	213189168	-	ENSG00000174606.7	protein_coding	KNOWN	2	ANGEL2	1	rs340874	chr1	214159256	-993732	6	970088	46	1	0.00580592375931447	-0.00142988945575844	0.0049347378567141	0.00364094541166678	0.127893589334537
ENSG00000136643	RPS6KC1	RPS6KC1	chr1	gene	213224589	213448116	+	ENSG00000136643.7	protein_coding	KNOWN	2	RPS6KC1	1	rs340874	chr1	214159256	-934667	5	934667	77	8	0.00586270659952969	-0.00215588217545556	0.0207994406170171	-0.000972971314716284	0.38247911208923
ENSG00000117707	PROX1	PROX1	chr1	gene	214156524	214214853	+	ENSG00000117707.9	protein_coding	KNOWN	2	PROX1	1	rs340874	chr1	214159256	-2732	1	2732	203	3	-0.0281934044857288	0.192082544608424	0.0380169872808893	0.108146101335306	6.31809626446278
ENSG00000143499	SMYD2	SMYD2	chr1	gene	214454445	214510474	+	ENSG00000143499.9	protein_coding	KNOWN	1	SMYD2	1	rs340874	chr1	214159256	295189	2	295189	30	1	-0.000337856903313312	0.0331855182849729	0.0826251682156819	0.0222337479498763	0.846136337634366
ENSG00000152104	PTPN14	PTPN14	chr1	gene	214530851	214725792	-	ENSG00000152104.6	protein_coding	KNOWN	1	PTPN14	1	rs340874	chr1	214159256	371595	3	566536	27	1	0.0233082881095774	-0.12737571189315	0.0818387263426708	-0.0100246428848218	0.360669079515019
ENSG00000117724	CENPF	CENPF	chr1	gene	214776538	214837931	+	ENSG00000117724.7	protein_coding	KNOWN	2	CENPF	1	rs340874	chr1	214159256	617282	4	617282	106	0	-0.0209319497541511	-0.0462431371555941	-0.0631712012912802	-0.0693928244257929	0.0168577139798349
ENSG00000143353	LYPLAL1	LYPLAL1	chr1	gene	219347186	219386207	+	ENSG00000143353.7	protein_coding	KNOWN	2	LYPLAL1	1	rs2820446	chr1	219748818	-401632	3	401632	12	0	-0.00388987695970392	0.0280392944823254	0.0122079194289669	0.0216920459686922	0.264959560886106
ENSG00000196660	SLC30A10	SLC30A10	chr1	gene	219858769	220131989	-	ENSG00000196660.6	protein_coding	KNOWN	2	SLC30A10	1	rs2820446	chr1	219748818	109951	1	383171	100	0	-0.0822580162997197	0.319086195389586	-0.0788906564465483	-0.0147609295248707	4.49257784216867
ENSG00000136628	EPRS	EPRS	chr1	gene	220141943	220220000	-	ENSG00000136628.11	protein_coding	KNOWN	2	EPRS	1	rs2820446	chr1	219748818	393125	2	471182	91	1	0.00360062696851331	-0.0135878196517565	0.0466726691124365	0.0293348574399744	0.536217652906862
ENSG00000162813	BPNT1	BPNT1	chr1	gene	220230824	220263804	-	ENSG00000162813.12	protein_coding	KNOWN	2	BPNT1	1	rs2820446	chr1	219748818	482006	4	514986	21	1	-0.00583023013214305	0.0195407011292116	-0.0236293429261692	-0.016327048948893	0.0768702706188437
ENSG00000067704	IARS2	IARS2	chr1	gene	220267444	220321380	+	ENSG00000067704.8	protein_coding	KNOWN	2	IARS2	1	rs2820446	chr1	219748818	518626	5	518626	62	0	0.0172034326783118	0.020594185377752	0.0439123444917306	-0.000100417133002368	0.425485199770595
ENSG00000118873	RAB3GAP2	RAB3GAP2	chr1	gene	220321635	220445796	-	ENSG00000118873.10	protein_coding	KNOWN	2	RAB3GAP2	1	rs2820446	chr1	219748818	572817	6	696978	110	1	0.0106029360627702	0.00200767688631291	0.0197792498380509	-0.00179199136987862	0.319197992744347
ENSG00000116141	MARK1	MARK1	chr1	gene	220701568	220837803	+	ENSG00000116141.10	protein_coding	KNOWN	2	MARK1	1	rs2820446	chr1	219748818	952750	7	952750	0	1	0.0419697098885775	-0.14040032247445	-0.0248204766884741	-0.0691260799501899	0.0444924083568432
ENSG00000168159	RNF187	RNF187	chr1	gene	228674762	228683467	+	ENSG00000168159.7	protein_coding	KNOWN	2	RNF187	1	rs348330	chr1	229672955	-998193	13	998193	39	0	-0.0119489315777281	0.0142448378634818	0.0274987359565545	0.00310815474529795	0.12016312288969
ENSG00000116574	RHOU	RHOU	chr1	gene	228870824	228882416	+	ENSG00000116574.4	protein_coding	KNOWN	2	RHOU	1	rs348330	chr1	229672955	-802131	12	802131	7	23	0.0179847248950529	0.0320947145744547	0.0472991831805848	0.000808204407877069	3.05662359569254
ENSG00000177800	TMEM78	TMEM78	chr1	gene	229385383	229387557	+	ENSG00000177800.2	protein_coding	KNOWN	2	TMEM78	1	rs348330	chr1	229672955	-287572	9	287572	191	0	-0.00611821610922319	0.00832097006965567	0.00657300206421068	0.0212886655865762	1.11936719132856
ENSG00000168118	RAB4A	RAB4A	chr1	gene	229406822	229441641	+	ENSG00000168118.7	protein_coding	KNOWN	2	RAB4A	1	rs348330	chr1	229672955	-266133	8	266133	52	4	-0.00657227798041836	0.0207133533158722	0.0329447212762402	0.0319857259708438	0.651837225730045
